Sheet Name,Employee Code,Name,Month,Day,Value
May 2022,Atq -349,Trystan Ortega,May,11,P
June 2022,Atq -350,Alexander Davenport,June,11,WO
June 2022,Atq -361,Makai Hardy,June,11,WO
June 2022,Atq -362,Kiana Mcmillan,June,11,WO
May 2022,Atq -362,Kiana Mcmillan,May,11,P
June 2022,Atq -364,Keaton Nixon,June,11,WO
Apr 2022,Atq -366,Peter Pandey,April,11,P
June 2022,Atq -366,Peter Pandey,June,11,WO
May 2022,Atq -366,Peter Pandey,May,11,P
Apr 2022,Atq -367,Briley Orr,April,11,P
June 2022,Atq -367,Briley Orr,June,11,WO
May 2022,Atq -367,Briley Orr,May,11,P
Apr 2022,Atq -368,Macie Callahan,April,11,P
June 2022,Atq -368,Macie Callahan,June,11,WO
May 2022,Atq -368,Macie Callahan,May,11,P
Apr 2022,Atq -369,Greta Horton,April,11,P
Apr 2022,Atq -370,Ella Roth,April,11,P
June 2022,Atq -370,Ella Roth,June,11,WO
May 2022,Atq -370,Ella Roth,May,11,P
June 2022,Atq -371,Kayleigh Kennedy,June,11,WO
Apr 2022,Atq -372,Miley Combs,April,11,P
June 2022,Atq -372,Miley Combs,June,11,WO
May 2022,Atq -372,Miley Combs,May,11,P
Apr 2022,Atq -373,Isiah Small,April,11,P
June 2022,Atq -373,Isiah Small,June,11,WO
May 2022,Atq -373,Isiah Small,May,11,P
Apr 2022,Atq -374,Kaley Fitzpatrick,April,11,P
June 2022,Atq -374,Kaley Fitzpatrick,June,11,WO
May 2022,Atq -374,Kaley Fitzpatrick,May,11,P
Apr 2022,Atq -375,Hailee Fitzpatrick,April,11,P
Apr 2022,Atq -375,Kenley Marsh,April,11,P
June 2022,Atq -375,Hailee Fitzpatrick,June,11,WO
June 2022,Atq -375,Kenley Marsh,June,11,WO
May 2022,Atq -375,Hailee Fitzpatrick,May,11,P
May 2022,Atq -375,Kenley Marsh,May,11,P
Apr 2022,Atq -376,Dominique Benjamin,April,11,P
June 2022,Atq -376,Dominique Benjamin,June,11,WO
May 2022,Atq -376,Dominique Benjamin,May,11,P
Apr 2022,Atq -382,Gustavo Ritter,April,11,WFH
June 2022,Atq -382,Gustavo Ritter,June,11,WO
May 2022,Atq -382,Gustavo Ritter,May,11,WFH
Apr 2022,Atq -385,Finnegan Gilbert,April,11,P
Apr 2022,Atq -385,Jase Ingram,April,11,P
June 2022,Atq -385,Alyson Huber,June,11,WO
June 2022,Atq -385,Jase Ingram,June,11,WO
May 2022,Atq -385,Finnegan Gilbert,May,11,P
May 2022,Atq -385,Jase Ingram,May,11,P
Apr 2022,Atq -387,Konner Henson,April,11,P
May 2022,Atq -387,Konner Henson,May,11,WFH
June 2022,Atq -389,Julien Hamilton,June,11,WO
Apr 2022,Atq -393,Emma Freeman,April,11,P
Apr 2022,Atq -393,Janelle Raymond,April,11,P
June 2022,Atq -393,Emma Freeman,June,11,WO
May 2022,Atq -393,Emma Freeman,May,11,P
Apr 2022,Atq -396,Joel Cruz,April,11,HML
Apr 2022,Atq -396,Karma Reeves,April,11,P
June 2022,Atq -396,Joel Cruz,June,11,WO
June 2022,Atq -396,Karma Reeves,June,11,WO
May 2022,Atq -396,Joel Cruz,May,11,P
May 2022,Atq -396,Karma Reeves,May,11,P
Apr 2022,Atq -397,Grace Stone,April,11,P
June 2022,Atq -397,Grace Stone,June,11,WO
May 2022,Atq -397,Grace Stone,May,11,P
Apr 2022,Atq -398,Salvatore Hendrix,April,11,P
Apr 2022,Atq -398,Bo Cordova,April,11,PL
June 2022,Atq -398,Bo Cordova,June,11,WO
May 2022,Atq -398,Bo Cordova,May,11,P
May 2022,Atq -398,Salvatore Hendrix,May,11,WFH
Apr 2022,Atq -400,Chad Macias,April,11,P
May 2022,Atq -400,Chad Macias,May,11,P
June 2022,Atq -401,Piper Carroll,June,11,WO
Apr 2022,Atq -403,Will Mahoney,April,11,P
June 2022,Atq -403,Will Mahoney,June,11,WO
May 2022,Atq -403,Will Mahoney,May,11,P
Apr 2022,Atq -404,Ana Little,April,11,P
June 2022,Atq -404,Ana Little,June,11,WO
May 2022,Atq -404,Ana Little,May,11,P
Apr 2022,Atq -405,Chris Frye,April,11,P
Apr 2022,Atq -405,Sofia Solis,April,11,P
June 2022,Atq -405,Chris Frye,June,11,WO
June 2022,Atq -405,Sofia Solis,June,11,WO
May 2022,Atq -405,Chris Frye,May,11,P
May 2022,Atq -405,Sofia Solis,May,11,P
Apr 2022,Atq -406,Thanos Thakur,April,11,P
June 2022,Atq -406,Thanos Thakur,June,11,WO
May 2022,Atq -406,Thanos Thakur,May,11,P
Apr 2022,Atq -408,Nick Orozco,April,11,P
June 2022,Atq -408,Nick Orozco,June,11,WO
May 2022,Atq -408,Nick Orozco,May,11,P
Apr 2022,Atq -411,Nevaeh Waller,April,11,P
June 2022,Atq -411,Nevaeh Waller,June,11,WO
June 2022,Atq -411,Samuel Murray,June,11,WO
May 2022,Atq -411,Nevaeh Waller,May,11,P
May 2022,Atq -411,Samuel Murray,May,11,P
Apr 2022,Atq -412,Tucker Austin,April,11,P
June 2022,Atq -412,Tucker Austin,June,11,WO
May 2022,Atq -412,Tucker Austin,May,11,P
Apr 2022,Atq -414,Titus Andersen,April,11,P
June 2022,Atq -414,Mckayla Miles,June,11,WO
June 2022,Atq -414,Titus Andersen,June,11,WO
May 2022,Atq -414,Titus Andersen,May,11,P
Apr 2022,Atq -418,Hillary Kirk,April,11,P
Apr 2022,Atq -418,Marquis Wyatt,April,11,P
June 2022,Atq -418,Hillary Kirk,June,11,WO
June 2022,Atq -418,Marquis Wyatt,June,11,WO
May 2022,Atq -418,Hillary Kirk,May,11,P
May 2022,Atq -418,Marquis Wyatt,May,11,P
Apr 2022,Atq -419,Faith Hamilton,April,11,P
Apr 2022,Atq -419,Kaylah Schultz,April,11,P
June 2022,Atq -419,Faith Hamilton,June,11,WO
June 2022,Atq -419,Kaylah Schultz,June,11,WO
May 2022,Atq -419,Faith Hamilton,May,11,P
May 2022,Atq -419,Kaylah Schultz,May,11,PL
Apr 2022,Atq -421,Rylee Mullins,April,11,P
June 2022,Atq -421,Rylee Mullins,June,11,WO
May 2022,Atq -421,Rylee Mullins,May,11,P
Apr 2022,Atq -423,Rodrigo Price,April,11,P
June 2022,Atq -423,Rodrigo Price,June,11,WO
May 2022,Atq -423,Rodrigo Price,May,11,P
Apr 2022,Atq -426,Roman Colon,April,11,P
Apr 2022,Atq -428,Ciara Allison,April,11,P
Apr 2022,Atq -430,Maximus Mckenzie,April,11,WFH
Apr 2022,Atq -432,Ryann Guerrero,April,11,P
June 2022,Atq -432,Ryann Guerrero,June,11,WO
May 2022,Atq -432,Ryann Guerrero,May,11,P
Apr 2022,Atq -433,Jayce Fuentes,April,11,P
June 2022,Atq -433,Jayce Fuentes,June,11,WO
May 2022,Atq -433,Jayce Fuentes,May,11,P
Apr 2022,Atq -435,Dean Mclaughlin,April,11,P
May 2022,Atq -435,Dean Mclaughlin,May,11,P
Apr 2022,Atq -436,Phoenix Brady,April,11,P
June 2022,Atq -436,Phoenix Brady,June,11,WO
May 2022,Atq -436,Phoenix Brady,May,11,P
Apr 2022,Atq -437,Dallas Weeks,April,11,P
June 2022,Atq -437,Dallas Weeks,June,11,WO
May 2022,Atq -437,Dallas Weeks,May,11,P
Apr 2022,Atq -438,Mekhi Singleton,April,11,P
Apr 2022,Atq -438,Miles Fields,April,11,P
June 2022,Atq -438,Mekhi Singleton,June,11,WO
June 2022,Atq -438,Miles Fields,June,11,WO
May 2022,Atq -438,Mekhi Singleton,May,11,P
May 2022,Atq -438,Miles Fields,May,11,P
Apr 2022,Atq -440,Mckayla Parker,April,11,P
June 2022,Atq -440,Mckayla Parker,June,11,WO
May 2022,Atq -440,Mckayla Parker,May,11,P
Apr 2022,Atq -441,Loki Lal,April,11,P
June 2022,Atq -441,Loki Lal,June,11,WO
May 2022,Atq -441,Loki Lal,May,11,P
Apr 2022,Atq -443,Andrew Cummings,April,11,P
Apr 2022,Atq -443,Lyric Bartlett,April,11,P
June 2022,Atq -443,Lyric Bartlett,June,11,WO
May 2022,Atq -443,Lyric Bartlett,May,11,P
Apr 2022,Atq -446,April Ayers,April,11,P
June 2022,Atq -446,April Ayers,June,11,WO
May 2022,Atq -446,April Ayers,May,11,P
June 2022,Atq -448,Athena Rios,June,11,WO
May 2022,Atq -448,Athena Rios,May,11,P
Apr 2022,Atq -450,Miya Hampton,April,11,P
June 2022,Atq -450,Miya Hampton,June,11,WO
May 2022,Atq -450,Miya Hampton,May,11,P
Apr 2022,Atq -452,Ayanna Atkins,April,11,P
June 2022,Atq -452,Ayanna Atkins,June,11,WO
June 2022,Atq -452,Jaime Ritter,June,11,WO
May 2022,Atq -452,Ayanna Atkins,May,11,P
Apr 2022,Atq -453,Nehemiah Diaz,April,11,P
June 2022,Atq -453,Nehemiah Diaz,June,11,WO
May 2022,Atq -453,Nehemiah Diaz,May,11,P
Apr 2022,Atq -455,Caylee Meadows,April,11,P
June 2022,Atq -455,Aditya Walls,June,11,WO
May 2022,Atq -455,Aditya Walls,May,11,P
Apr 2022,Atq -456,Adriel Pace,April,11,P
June 2022,Atq -456,Adriel Pace,June,11,WO
May 2022,Atq -456,Adriel Pace,May,11,P
Apr 2022,Atq -458,Jessie Carrillo,April,11,P
June 2022,Atq -458,Jessie Carrillo,June,11,WO
May 2022,Atq -458,Jessie Carrillo,May,11,P
Apr 2022,Atq -459,Iris Woodard,April,11,P
June 2022,Atq -459,Iris Woodard,June,11,WO
June 2022,Atq -459,Leslie Navarro,June,11,WO
May 2022,Atq -459,Iris Woodard,May,11,P
Apr 2022,Atq -461,Josh Sharp,April,11,P
June 2022,Atq -461,Josh Sharp,June,11,WO
May 2022,Atq -461,Josh Sharp,May,11,P
Apr 2022,Atq -462,Jarvis Singh,April,11,P
June 2022,Atq -462,Jarvis Singh,June,11,WO
May 2022,Atq -462,Jarvis Singh,May,11,P
Apr 2022,Atq -467,Cason David,April,11,P
Apr 2022,Atq -467,Esperanza Irwin,April,11,P
June 2022,Atq -467,Cason David,June,11,WO
June 2022,Atq -467,Esperanza Irwin,June,11,WO
May 2022,Atq -467,Cason David,May,11,P
May 2022,Atq -467,Esperanza Irwin,May,11,P
Apr 2022,Atq -468,Xiomara Ruiz,April,11,P
June 2022,Atq -468,Xiomara Ruiz,June,11,WO
May 2022,Atq -468,Xiomara Ruiz,May,11,P
Apr 2022,Atq -470,Jovani Pope,April,11,P
June 2022,Atq -470,Jovani Pope,June,11,WO
May 2022,Atq -470,Jovani Pope,May,11,P
Apr 2022,Atq -472,Cristofer Bernard,April,11,P
June 2022,Atq -472,Cristofer Bernard,June,11,WO
June 2022,Atq -472,Quincy Mendez,June,11,WO
May 2022,Atq -472,Cristofer Bernard,May,11,P
May 2022,Atq -472,Quincy Mendez,May,11,P
Apr 2022,Atq -475,London Kim,April,11,P
Apr 2022,Atq -475,Rey Novak,April,11,P
June 2022,Atq -475,London Kim,June,11,WO
June 2022,Atq -475,Rey Novak,June,11,WO
May 2022,Atq -475,London Kim,May,11,P
May 2022,Atq -475,Rey Novak,May,11,P
June 2022,Atq -476,Kane Malone,June,11,WO
May 2022,Atq -476,Kane Malone,May,11,P
Apr 2022,Atq -484,Adyson Moyer,April,11,P
Apr 2022,Atq -484,Demarcus Gordon,April,11,PL
June 2022,Atq -484,Adyson Moyer,June,11,WO
June 2022,Atq -484,Demarcus Gordon,June,11,WO
May 2022,Atq -484,Adyson Moyer,May,11,P
May 2022,Atq -484,Demarcus Gordon,May,11,P
Apr 2022,Atq -485,Gregory Carr,April,11,WFH
Apr 2022,Atq -331,Jonah Hamilton,April,12,P
May 2022,Atq -331,Jonah Hamilton,May,12,WFH
Apr 2022,Atq -334,Boston Morse,April,12,P
June 2022,Atq -334,Boston Morse,June,12,WO
June 2022,Atq -334,Charity Singleton,June,12,WO
May 2022,Atq -334,Boston Morse,May,12,HPL
Apr 2022,Atq -335,Madelynn Gray,April,12,P
Apr 2022,Atq -335,Tori Shannon,April,12,P
June 2022,Atq -335,Madelynn Gray,June,12,WO
June 2022,Atq -335,Tori Shannon,June,12,WO
May 2022,Atq -335,Tori Shannon,May,12,P
May 2022,Atq -335,Madelynn Gray,May,12,WFH
Apr 2022,Atq -343,Myla Klein,April,12,P
June 2022,Atq -343,Myla Klein,June,12,WO
May 2022,Atq -343,Myla Klein,May,12,P
Apr 2022,Atq -348,Weston Horton,April,12,P
June 2022,Atq -348,Weston Horton,June,12,WO
June 2022,Atq -348,Zaiden Wheeler,June,12,WO
May 2022,Atq -348,Weston Horton,May,12,P
Apr 2022,Atq -349,Trystan Ortega,April,12,P
June 2022,Atq -349,Trystan Ortega,June,12,WO
May 2022,Atq -349,Trystan Ortega,May,12,PL
June 2022,Atq -350,Alexander Davenport,June,12,WO
June 2022,Atq -361,Makai Hardy,June,12,WO
June 2022,Atq -362,Kiana Mcmillan,June,12,WO
May 2022,Atq -362,Kiana Mcmillan,May,12,P
June 2022,Atq -364,Keaton Nixon,June,12,WO
Apr 2022,Atq -366,Peter Pandey,April,12,P
June 2022,Atq -366,Peter Pandey,June,12,WO
May 2022,Atq -366,Peter Pandey,May,12,P
Apr 2022,Atq -367,Briley Orr,April,12,P
June 2022,Atq -367,Briley Orr,June,12,WO
May 2022,Atq -367,Briley Orr,May,12,P
Apr 2022,Atq -368,Macie Callahan,April,12,HSL
June 2022,Atq -368,Macie Callahan,June,12,WO
May 2022,Atq -368,Macie Callahan,May,12,P
Apr 2022,Atq -369,Greta Horton,April,12,P
Apr 2022,Atq -370,Ella Roth,April,12,P
June 2022,Atq -370,Ella Roth,June,12,WO
May 2022,Atq -370,Ella Roth,May,12,P
June 2022,Atq -371,Kayleigh Kennedy,June,12,WO
Apr 2022,Atq -372,Miley Combs,April,12,P
June 2022,Atq -372,Miley Combs,June,12,WO
May 2022,Atq -372,Miley Combs,May,12,P
Apr 2022,Atq -373,Isiah Small,April,12,P
June 2022,Atq -373,Isiah Small,June,12,WO
May 2022,Atq -373,Isiah Small,May,12,P
Apr 2022,Atq -374,Kaley Fitzpatrick,April,12,P
June 2022,Atq -374,Kaley Fitzpatrick,June,12,WO
May 2022,Atq -374,Kaley Fitzpatrick,May,12,P
Apr 2022,Atq -375,Hailee Fitzpatrick,April,12,P
Apr 2022,Atq -375,Kenley Marsh,April,12,P
June 2022,Atq -375,Hailee Fitzpatrick,June,12,WO
June 2022,Atq -375,Kenley Marsh,June,12,WO
May 2022,Atq -375,Hailee Fitzpatrick,May,12,P
May 2022,Atq -375,Kenley Marsh,May,12,P
Apr 2022,Atq -376,Dominique Benjamin,April,12,P
June 2022,Atq -376,Dominique Benjamin,June,12,WO
May 2022,Atq -376,Dominique Benjamin,May,12,P
Apr 2022,Atq -382,Gustavo Ritter,April,12,WFH
June 2022,Atq -382,Gustavo Ritter,June,12,WO
May 2022,Atq -382,Gustavo Ritter,May,12,WFH
Apr 2022,Atq -385,Finnegan Gilbert,April,12,P
Apr 2022,Atq -385,Jase Ingram,April,12,P
June 2022,Atq -385,Alyson Huber,June,12,WO
June 2022,Atq -385,Jase Ingram,June,12,WO
May 2022,Atq -385,Finnegan Gilbert,May,12,P
May 2022,Atq -385,Jase Ingram,May,12,PL
Apr 2022,Atq -387,Konner Henson,April,12,P
May 2022,Atq -387,Konner Henson,May,12,WFH
June 2022,Atq -389,Julien Hamilton,June,12,WO
Apr 2022,Atq -393,Emma Freeman,April,12,LWP
Apr 2022,Atq -393,Janelle Raymond,April,12,P
June 2022,Atq -393,Emma Freeman,June,12,WO
May 2022,Atq -393,Emma Freeman,May,12,P
Apr 2022,Atq -396,Karma Reeves,April,12,P
Apr 2022,Atq -396,Joel Cruz,April,12,WFH
June 2022,Atq -396,Joel Cruz,June,12,WO
June 2022,Atq -396,Karma Reeves,June,12,WO
May 2022,Atq -396,Joel Cruz,May,12,P
May 2022,Atq -396,Karma Reeves,May,12,P
Apr 2022,Atq -397,Grace Stone,April,12,P
June 2022,Atq -397,Grace Stone,June,12,WO
May 2022,Atq -397,Grace Stone,May,12,HPL
Apr 2022,Atq -398,Salvatore Hendrix,April,12,P
Apr 2022,Atq -398,Bo Cordova,April,12,PL
June 2022,Atq -398,Bo Cordova,June,12,WO
May 2022,Atq -398,Bo Cordova,May,12,WFH
May 2022,Atq -398,Salvatore Hendrix,May,12,WFH
Apr 2022,Atq -400,Chad Macias,April,12,P
May 2022,Atq -400,Chad Macias,May,12,P
June 2022,Atq -401,Piper Carroll,June,12,WO
Apr 2022,Atq -403,Will Mahoney,April,12,P
June 2022,Atq -403,Will Mahoney,June,12,WO
May 2022,Atq -403,Will Mahoney,May,12,P
Apr 2022,Atq -404,Ana Little,April,12,P
June 2022,Atq -404,Ana Little,June,12,WO
May 2022,Atq -404,Ana Little,May,12,P
Apr 2022,Atq -405,Chris Frye,April,12,P
Apr 2022,Atq -405,Sofia Solis,April,12,P
June 2022,Atq -405,Chris Frye,June,12,WO
June 2022,Atq -405,Sofia Solis,June,12,WO
May 2022,Atq -405,Sofia Solis,May,12,HPL
May 2022,Atq -405,Chris Frye,May,12,WFH
Apr 2022,Atq -406,Thanos Thakur,April,12,P
June 2022,Atq -406,Thanos Thakur,June,12,WO
May 2022,Atq -406,Thanos Thakur,May,12,P
Apr 2022,Atq -408,Nick Orozco,April,12,P
June 2022,Atq -408,Nick Orozco,June,12,WO
May 2022,Atq -408,Nick Orozco,May,12,HWFH
Apr 2022,Atq -411,Nevaeh Waller,April,12,P
June 2022,Atq -411,Nevaeh Waller,June,12,WO
June 2022,Atq -411,Samuel Murray,June,12,WO
May 2022,Atq -411,Nevaeh Waller,May,12,P
May 2022,Atq -411,Samuel Murray,May,12,P
Apr 2022,Atq -412,Tucker Austin,April,12,P
June 2022,Atq -412,Tucker Austin,June,12,WO
May 2022,Atq -412,Tucker Austin,May,12,P
Apr 2022,Atq -414,Titus Andersen,April,12,P
June 2022,Atq -414,Mckayla Miles,June,12,WO
June 2022,Atq -414,Titus Andersen,June,12,WO
May 2022,Atq -414,Titus Andersen,May,12,P
Apr 2022,Atq -418,Hillary Kirk,April,12,P
Apr 2022,Atq -418,Marquis Wyatt,April,12,P
June 2022,Atq -418,Hillary Kirk,June,12,WO
June 2022,Atq -418,Marquis Wyatt,June,12,WO
May 2022,Atq -418,Hillary Kirk,May,12,P
May 2022,Atq -418,Marquis Wyatt,May,12,P
Apr 2022,Atq -419,Faith Hamilton,April,12,P
Apr 2022,Atq -419,Kaylah Schultz,April,12,P
June 2022,Atq -419,Faith Hamilton,June,12,WO
June 2022,Atq -419,Kaylah Schultz,June,12,WO
May 2022,Atq -419,Faith Hamilton,May,12,P
May 2022,Atq -419,Kaylah Schultz,May,12,PL
Apr 2022,Atq -421,Rylee Mullins,April,12,P
June 2022,Atq -421,Rylee Mullins,June,12,WO
May 2022,Atq -421,Rylee Mullins,May,12,P
Apr 2022,Atq -423,Rodrigo Price,April,12,P
June 2022,Atq -423,Rodrigo Price,June,12,WO
May 2022,Atq -423,Rodrigo Price,May,12,P
Apr 2022,Atq -428,Ciara Allison,April,12,P
Apr 2022,Atq -430,Maximus Mckenzie,April,12,WFH
Apr 2022,Atq -432,Ryann Guerrero,April,12,P
June 2022,Atq -432,Ryann Guerrero,June,12,WO
May 2022,Atq -432,Ryann Guerrero,May,12,P
Apr 2022,Atq -433,Jayce Fuentes,April,12,P
June 2022,Atq -433,Jayce Fuentes,June,12,WO
May 2022,Atq -433,Jayce Fuentes,May,12,HPL
Apr 2022,Atq -435,Dean Mclaughlin,April,12,P
May 2022,Atq -435,Dean Mclaughlin,May,12,P
Apr 2022,Atq -436,Phoenix Brady,April,12,P
June 2022,Atq -436,Phoenix Brady,June,12,WO
May 2022,Atq -436,Phoenix Brady,May,12,P
Apr 2022,Atq -437,Dallas Weeks,April,12,P
June 2022,Atq -437,Dallas Weeks,June,12,WO
May 2022,Atq -437,Dallas Weeks,May,12,P
Apr 2022,Atq -438,Mekhi Singleton,April,12,P
Apr 2022,Atq -438,Miles Fields,April,12,P
June 2022,Atq -438,Mekhi Singleton,June,12,WO
June 2022,Atq -438,Miles Fields,June,12,WO
May 2022,Atq -438,Miles Fields,May,12,HPL
May 2022,Atq -438,Mekhi Singleton,May,12,P
Apr 2022,Atq -440,Mckayla Parker,April,12,P
June 2022,Atq -440,Mckayla Parker,June,12,WO
May 2022,Atq -440,Mckayla Parker,May,12,P
Apr 2022,Atq -441,Loki Lal,April,12,P
June 2022,Atq -441,Loki Lal,June,12,WO
May 2022,Atq -441,Loki Lal,May,12,P
Apr 2022,Atq -443,Andrew Cummings,April,12,P
Apr 2022,Atq -443,Lyric Bartlett,April,12,P
June 2022,Atq -443,Lyric Bartlett,June,12,WO
May 2022,Atq -443,Lyric Bartlett,May,12,P
Apr 2022,Atq -446,April Ayers,April,12,P
June 2022,Atq -446,April Ayers,June,12,WO
May 2022,Atq -446,April Ayers,May,12,P
June 2022,Atq -448,Athena Rios,June,12,WO
May 2022,Atq -448,Athena Rios,May,12,P
Apr 2022,Atq -450,Miya Hampton,April,12,P
June 2022,Atq -450,Miya Hampton,June,12,WO
May 2022,Atq -450,Miya Hampton,May,12,P
Apr 2022,Atq -452,Ayanna Atkins,April,12,P
June 2022,Atq -452,Ayanna Atkins,June,12,WO
June 2022,Atq -452,Jaime Ritter,June,12,WO
May 2022,Atq -452,Ayanna Atkins,May,12,HPL
Apr 2022,Atq -453,Nehemiah Diaz,April,12,P
June 2022,Atq -453,Nehemiah Diaz,June,12,WO
May 2022,Atq -453,Nehemiah Diaz,May,12,P
Apr 2022,Atq -455,Caylee Meadows,April,12,P
June 2022,Atq -455,Aditya Walls,June,12,WO
May 2022,Atq -455,Aditya Walls,May,12,P
Apr 2022,Atq -456,Adriel Pace,April,12,P
June 2022,Atq -456,Adriel Pace,June,12,WO
May 2022,Atq -456,Adriel Pace,May,12,P
Apr 2022,Atq -458,Jessie Carrillo,April,12,P
June 2022,Atq -458,Jessie Carrillo,June,12,WO
May 2022,Atq -458,Jessie Carrillo,May,12,P
Apr 2022,Atq -459,Iris Woodard,April,12,P
June 2022,Atq -459,Iris Woodard,June,12,WO
June 2022,Atq -459,Leslie Navarro,June,12,WO
May 2022,Atq -459,Iris Woodard,May,12,P
Apr 2022,Atq -461,Josh Sharp,April,12,P
June 2022,Atq -461,Josh Sharp,June,12,WO
May 2022,Atq -461,Josh Sharp,May,12,P
Apr 2022,Atq -462,Jarvis Singh,April,12,P
June 2022,Atq -462,Jarvis Singh,June,12,WO
May 2022,Atq -462,Jarvis Singh,May,12,P
Apr 2022,Atq -467,Cason David,April,12,P
Apr 2022,Atq -467,Esperanza Irwin,April,12,P
June 2022,Atq -467,Cason David,June,12,WO
June 2022,Atq -467,Esperanza Irwin,June,12,WO
May 2022,Atq -467,Cason David,May,12,P
May 2022,Atq -467,Esperanza Irwin,May,12,P
Apr 2022,Atq -468,Xiomara Ruiz,April,12,P
June 2022,Atq -468,Xiomara Ruiz,June,12,WO
May 2022,Atq -468,Xiomara Ruiz,May,12,P
Apr 2022,Atq -470,Jovani Pope,April,12,P
June 2022,Atq -470,Jovani Pope,June,12,WO
May 2022,Atq -470,Jovani Pope,May,12,P
Apr 2022,Atq -472,Cristofer Bernard,April,12,P
June 2022,Atq -472,Cristofer Bernard,June,12,WO
June 2022,Atq -472,Quincy Mendez,June,12,WO
May 2022,Atq -472,Cristofer Bernard,May,12,P
May 2022,Atq -472,Quincy Mendez,May,12,P
Apr 2022,Atq -475,London Kim,April,12,P
Apr 2022,Atq -475,Rey Novak,April,12,P
June 2022,Atq -475,London Kim,June,12,WO
June 2022,Atq -475,Rey Novak,June,12,WO
May 2022,Atq -475,London Kim,May,12,P
May 2022,Atq -475,Rey Novak,May,12,P
June 2022,Atq -476,Kane Malone,June,12,WO
May 2022,Atq -476,Kane Malone,May,12,P
Apr 2022,Atq -484,Adyson Moyer,April,12,P
Apr 2022,Atq -484,Demarcus Gordon,April,12,PL
June 2022,Atq -484,Adyson Moyer,June,12,WO
June 2022,Atq -484,Demarcus Gordon,June,12,WO
May 2022,Atq -484,Adyson Moyer,May,12,P
May 2022,Atq -484,Demarcus Gordon,May,12,P
Apr 2022,Atq -485,Gregory Carr,April,12,WFH
Apr 2022,Atq -331,Jonah Hamilton,April,13,SL
May 2022,Atq -331,Jonah Hamilton,May,13,P
Apr 2022,Atq -334,Boston Morse,April,13,P
June 2022,Atq -334,Boston Morse,June,13,P
June 2022,Atq -334,Charity Singleton,June,13,P
May 2022,Atq -334,Boston Morse,May,13,PL
Apr 2022,Atq -335,Madelynn Gray,April,13,P
Apr 2022,Atq -335,Tori Shannon,April,13,P
June 2022,Atq -335,Tori Shannon,June,13,P
May 2022,Atq -335,Madelynn Gray,May,13,P
May 2022,Atq -335,Tori Shannon,May,13,P
Apr 2022,Atq -343,Myla Klein,April,13,PL
June 2022,Atq -343,Myla Klein,June,13,WFH
May 2022,Atq -343,Myla Klein,May,13,PL
Apr 2022,Atq -348,Weston Horton,April,13,P
June 2022,Atq -348,Weston Horton,June,13,P
June 2022,Atq -348,Zaiden Wheeler,June,13,WFH
May 2022,Atq -348,Weston Horton,May,13,P
Apr 2022,Atq -349,Trystan Ortega,April,13,P
June 2022,Atq -349,Trystan Ortega,June,13,P
May 2022,Atq -349,Trystan Ortega,May,13,PL
June 2022,Atq -350,Alexander Davenport,June,13,WFH
June 2022,Atq -361,Makai Hardy,June,13,WFH
June 2022,Atq -362,Kiana Mcmillan,June,13,P
May 2022,Atq -362,Kiana Mcmillan,May,13,HLWP
June 2022,Atq -364,Keaton Nixon,June,13,P
Apr 2022,Atq -366,Peter Pandey,April,13,P
June 2022,Atq -366,Peter Pandey,June,13,P
May 2022,Atq -366,Peter Pandey,May,13,P
Apr 2022,Atq -367,Briley Orr,April,13,P
June 2022,Atq -367,Briley Orr,June,13,P
May 2022,Atq -367,Briley Orr,May,13,P
Apr 2022,Atq -368,Macie Callahan,April,13,P
June 2022,Atq -368,Macie Callahan,June,13,WFH
May 2022,Atq -368,Macie Callahan,May,13,P
Apr 2022,Atq -369,Greta Horton,April,13,P
Apr 2022,Atq -370,Ella Roth,April,13,P
June 2022,Atq -370,Ella Roth,June,13,P
May 2022,Atq -370,Ella Roth,May,13,P
June 2022,Atq -371,Kayleigh Kennedy,June,13,P
Apr 2022,Atq -372,Miley Combs,April,13,P
June 2022,Atq -372,Miley Combs,June,13,LWP
May 2022,Atq -372,Miley Combs,May,13,P
Apr 2022,Atq -373,Isiah Small,April,13,P
June 2022,Atq -373,Isiah Small,June,13,P
May 2022,Atq -373,Isiah Small,May,13,P
Apr 2022,Atq -374,Kaley Fitzpatrick,April,13,P
June 2022,Atq -374,Kaley Fitzpatrick,June,13,WFH
May 2022,Atq -374,Kaley Fitzpatrick,May,13,P
Apr 2022,Atq -375,Hailee Fitzpatrick,April,13,P
Apr 2022,Atq -375,Kenley Marsh,April,13,P
June 2022,Atq -375,Hailee Fitzpatrick,June,13,P
June 2022,Atq -375,Kenley Marsh,June,13,P
May 2022,Atq -375,Hailee Fitzpatrick,May,13,P
May 2022,Atq -375,Kenley Marsh,May,13,P
Apr 2022,Atq -376,Dominique Benjamin,April,13,P
June 2022,Atq -376,Dominique Benjamin,June,13,P
May 2022,Atq -376,Dominique Benjamin,May,13,P
Apr 2022,Atq -382,Gustavo Ritter,April,13,WFH
June 2022,Atq -382,Gustavo Ritter,June,13,WFH
May 2022,Atq -382,Gustavo Ritter,May,13,WFH
Apr 2022,Atq -385,Finnegan Gilbert,April,13,P
Apr 2022,Atq -385,Jase Ingram,April,13,P
